Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
Chupamirto = Colibrí,Mon May 11 16:10:02 +0000 2020,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
"Con el asunto del BOA el Presidente dijo, ¿quien tiene las orejas calientes?.

Y ahí van de “chupamirtos” hasta los… https://t.co/yO2jrxiMPG",Wed Jun 10 18:32:46 +0000 2020,"Pachuca de Soto, Hidalgo",-98.863407,20.023592,-98.863407,20.187683,-98.688209,20.187683,-98.688209,20.023592
@jgnaredo @lopezobrador_ Eres un chupamirto,Tue Jun 30 05:29:37 +0000 2020,"Ocampo, Tamaulipas",-99.566238,22.592171,-99.566238,23.101532,-99.092352,23.101532,-99.092352,22.592171
@DennBMcdougall Chupamirto?,Wed Jul 15 02:18:19 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
El Colibrí o Chupamirto de la Buena Suerte. Alguien conoce la Leyenda ? https://t.co/HKns2SjfX4,Mon Jul 27 14:01:00 +0000 2020,"Cuernavaca, Morelos",-99.341179,18.842003,-99.341179,19.025621,-99.180459,19.025621,-99.180459,18.842003
@AnhelodeLuz Espero en dios si otra vez llegara a ver a un chupamirto sea de buen y para buen augurio,Sun Aug 16 06:53:11 +0000 2020,"Iztapalapa, Distrito Federal",-99.140238,19.284692,-99.140238,19.400885,-98.960684,19.400885,-98.960684,19.284692
#Chupamirto en #LaSalaDeMiCasa 🙏🏽 #MeTrajeron ni cómo negarme 😁 en Intimismo https://t.co/t7h0KvpVlk,Wed Aug 26 00:15:46 +0000 2020,"Azcapotzalco, Distrito Federal",-99.221136,19.456367,-99.221136,19.5152,-99.143116,19.5152,-99.143116,19.456367
"Ya subieron fotos, TODOS lo envidiamos y así de “oye ese caon debe de tener chupamirto”.. un mes después de eso dec… https://t.co/NHQXsKDqCe",Wed Sep 09 05:11:50 +0000 2020,"Tlalpan, Distrito Federal",-99.315748,19.087511,-99.315748,19.311459,-99.10098,19.311459,-99.10098,19.087511
Latido de Chupamirto... 💓,Wed Oct 07 17:25:06 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
"De nada dote va a servir, Borolas.
Estás apestado, chupamirto. https://t.co/gR4YMjvCMj",Sun Nov 22 02:31:43 +0000 2020,"Miguel Hidalgo, Distrito Federal",-99.259495,19.386371,-99.259495,19.473498,-99.163526,19.473498,-99.163526,19.386371
@mexicanjihad ¿Qué es chupamirtos? Buenos días.,Wed Nov 25 16:57:33 +0000 2020,"Villagrán, Guanajuato",-101.112556,20.501063,-101.112556,20.586978,-100.889221,20.586978,-100.889221,20.501063
"Porqué habrán ""banqueado"" a Eduardo Brizio y traído al chupamirto en @TUDNMEX??? 🤔🤔🤔",Sun Jan 10 03:00:03 +0000 2021,"Toluca, México",-99.782579,19.076393,-99.782579,19.49225,-99.528773,19.49225,-99.528773,19.076393
"Pero el chupamirto que trae en el pecho
Le revolotea jubiloso al verla
Y aunque sabe bien que el jardín no es suyo… https://t.co/VI6wDH3spZ",Mon Jan 11 17:27:48 +0000 2021,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
"@alejandromurat BENDICIONES,VAS ESRAR COMO UN A CHUPAMIRTOS,SALUD,VIDA,AMÉN. https://t.co/1L4Ec2qdCV",Tue Jan 12 14:30:55 +0000 2021,"Nuevo Laredo, Tamaulipas",-99.974343,27.268162,-99.974343,27.679262,-99.478795,27.679262,-99.478795,27.268162
"Impresionante la belleza del Chupamirto, perdón el Colibrí",Tue Jan 19 03:47:11 +0000 2021,"Gustavo A. Madero, Distrito Federal",-99.180678,19.444937,-99.180678,19.592375,-99.051103,19.592375,-99.051103,19.444937
Chupamirto,Sun Mar 21 15:58:43 +0000 2021,"San Juan del Río, Querétaro Arteaga",-100.197802,20.204691,-100.197802,20.571458,-99.831768,20.571458,-99.831768,20.204691
@carla_ponti Busca el chupamirto que trae escondido.   Lo tomas prestado un rato y te integras en algún evento de m… https://t.co/XFSnVBxJhO,Thu Jul 08 02:27:02 +0000 2021,"Álvaro Obregón, Distrito Federal",-99.324375,19.232228,-99.324375,19.403856,-99.171644,19.403856,-99.171644,19.232228
El chupamirto. en Venado Azul Mezcaleria https://t.co/crhdrXa40l,Thu Jul 15 17:25:54 +0000 2021,"Morelia, Michoacán de Ocampo",-101.508271,19.442976,-101.508271,19.862472,-101.043269,19.862472,-101.043269,19.442976
"@barcenairene En mi infancia, en las ferias ambulantes, me llamaba la atención eso mismo, que vendian ""chupamirto p… https://t.co/nSEBkbA6eb",Thu Nov 04 14:02:04 +0000 2021,"Celaya, Guanajuato",-100.913535,20.356869,-100.913535,20.688514,-100.630887,20.688514,-100.630887,20.356869
Compra de Chupamirtos,Sat Nov 20 19:37:11 +0000 2021,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
Ya mero... ni con el chupamirto de oro.,Sat Jan 29 15:28:54 +0000 2022,"Tepezalá, Aguascalientes",-102.276286,22.127528,-102.276286,22.36293,-102.12369,22.36293,-102.12369,22.127528
"Colibrí, chuparosa, o chupamirto, #hummingbirds 💜🐦🌊🌴🐱🐈 #birdphotography https://t.co/4RLlO3sE3G",Sun Jan 30 20:16:30 +0000 2022,"José Azueta, Guerrero",-101.714639,17.540426,-101.714639,18.060683,-101.199391,18.060683,-101.199391,17.540426
❤️ Colibrí  💝 Chupamirto 💞 https://t.co/2mc7Rs2qrk,Tue Apr 19 20:40:05 +0000 2022,"Nezahualcóyotl, México",-99.067766,19.366862,-99.067766,19.498582,-98.966267,19.498582,-98.966267,19.366862
"Ohayugosaimasu #ElArranque,
Sabían que al colibrí también se le conoce como el pájaro chupamirto? Datos, no opinion… https://t.co/rJtCnTb1BJ",Wed Apr 27 13:57:58 +0000 2022,"Valle de Chalco Solidaridad, México",-98.975864,19.22413,-98.975864,19.340046,-98.905782,19.340046,-98.905782,19.22413
@ARIESS1805 Presta el chupamirto!,Sat Apr 30 02:42:37 +0000 2022,"Almoloya de Juárez, México",-99.954159,19.243767,-99.954159,19.550684,-99.700746,19.550684,-99.700746,19.243767
"Chupamirto muerto sentir soltarse 
De la fruta desde su delicia y oscilar en el vacío.
Abrir los ojos y encontrar s… https://t.co/wfN77owZjQ",Sun May 15 08:42:34 +0000 2022,"Ecatepec de Morelos, México",-99.118665,19.484399,-99.118665,19.652161,-98.970224,19.652161,-98.970224,19.484399
"@Castimgr Pues yo me conformo con una cheve, lo del beso largo me encantaría suena como a chupamirto. ❤️ 😎 👍",Sat Jun 25 01:29:24 +0000 2022,"Reynosa, Tamaulipas",-98.587332,25.445849,-98.587332,26.227286,-98.13773,26.227286,-98.13773,25.445849
Chupamirtos...,Wed Aug 10 16:26:56 +0000 2022,"Cuernavaca, Morelos",-99.341179,18.842003,-99.341179,19.025621,-99.180459,19.025621,-99.180459,18.842003
@Triskhayahooco1 @ChumelTorres Que podemos esperar del chupamirtos alias Augustus lameancianus cuatrerus.,Thu Oct 20 21:51:37 +0000 2022,"Apodaca, Nuevo León",-100.277595,25.694281,-100.277595,25.863077,-100.05984,25.863077,-100.05984,25.694281
