Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
@SinEmbargoMX Otro gringo rojo ratero vendiendo espejuelos sin valor. #gringoGoHome #AmloVeteYa #IrmaCorrupta,Sun Jun 21 19:51:15 +0000 2020,"General Escobedo, Nuevo León",-100.465272,25.716689,-100.465272,25.89794,-100.265275,25.89794,-100.265275,25.716689
Blanquita de pelo rizo y espejuelos que hipnotizan bebeeeee🙋🏻‍♀️,Thu Jul 02 08:37:10 +0000 2020,"Ahome, Sinaloa",-109.44826,25.440593,-109.44826,26.4033,-108.759193,26.4033,-108.759193,25.440593
Regresando de recoger mis espejuelos en óptica Lozano (sur 24 #255) 🤓🤘🏼 atendida por el buen ojologo javierlozsan s… https://t.co/E0a1qXSdzj,Tue Jul 21 23:17:26 +0000 2020,"Iztacalco, Distrito Federal",-99.137171,19.375769,-99.137171,19.422433,-99.055821,19.422433,-99.055821,19.375769
Gafas. Anteojos. Lentes. Espejuelos. Quevedos. Ulleres. Tienen tantos  nombres como las posibilidades que ofrecen d… https://t.co/BfAKjgqHNX,Tue Aug 18 03:36:56 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
@Angelika885 Que bonitos espejuelos,Sun Aug 23 16:03:34 +0000 2020,"Cosamaloapan de Carpio, Veracruz de Ignacio de la Llave",-96.188515,18.131589,-96.188515,18.43095,-95.765366,18.43095,-95.765366,18.131589
"El de los espejuelos, llamaba Don José Luis Enríquez Valle en su crónica radial a Mike Eden, el short stop Ostioner… https://t.co/1hKyDqBKuW",Sat Sep 05 06:10:49 +0000 2020,"Guaymas, Sonora",-111.391696,27.133812,-111.391696,28.633587,-110.052958,28.633587,-110.052958,27.133812
"Recuerdo a ver conocido unos espejuelos de su propiedad en casa del actor ya fallecido Dn. Antonio Corona, parte de… https://t.co/62SMGrlknB",Tue Sep 08 10:41:47 +0000 2020,"Guanajuato, México",-101.437013,20.826352,-101.437013,21.224641,-101.063255,21.224641,-101.063255,20.826352
Espejuelos de Mahatma Gandhi https://t.co/GwbhuUSgXG (vía ElUniversal) https://t.co/dquAu6zxFL,Fri Sep 11 10:07:35 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"@RicardoBSalinas @zerjiop @sszzzzzzzzzzzzs Desafortunadamente no tenia mis espejuelos puestos, y no vi bien las let… https://t.co/ygdR1wxeJP",Fri Jan 22 18:57:02 +0000 2021,"Venustiano Carranza, Distrito Federal",-99.128294,19.404352,-99.128294,19.459799,-99.04734,19.459799,-99.04734,19.404352
Siempre lleva un nasobuco de respuesta por si te hace falta limpiar los espejuelos,Mon Feb 01 02:29:55 +0000 2021,"Benito Juárez, Quintana Roo",-87.322724,20.734206,-87.322724,21.363232,-86.740605,21.363232,-86.740605,20.734206
Siempre lleva un nasobuco de repuesto x si necesitas limpiar los espejuelos .,Mon Feb 01 02:35:22 +0000 2021,"Benito Juárez, Quintana Roo",-87.322724,20.734206,-87.322724,21.363232,-86.740605,21.363232,-86.740605,20.734206
"@CarmenLDN En ""Los Espejuelos"", super recomendados 🤓",Wed Apr 28 00:25:18 +0000 2021,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
"Quien lo diría, me convertí en el ratón con espejuelos",Fri Apr 30 23:13:34 +0000 2021,"Orizaba, Veracruz de Ignacio de la Llave",-97.159196,18.830021,-97.159196,18.883397,-97.066492,18.883397,-97.066492,18.830021
@Ayala06337960 Un ratón con espejuelos... 😅,Sun Jan 30 20:06:25 +0000 2022,"San Juan del Río, Querétaro Arteaga",-100.197802,20.204691,-100.197802,20.571458,-99.831768,20.571458,-99.831768,20.204691
"@medidorderuidos Ay, yo la conocía como: el ratón con espejuelos, la jirafa con su chal.",Sat Feb 05 19:04:53 +0000 2022,"San Luis de la Paz, Guanajuato",-100.750637,21.068985,-100.750637,21.691855,-100.19745,21.691855,-100.19745,21.068985
