Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"OPOSICIÓN CARROÑERA, P/QUE SE LIMPIEN LAS CHINGUIÑAS ¡¡TOMEN NOTA!! @FelipeCalderon @MarkoCortes @AccionNacional… https://t.co/SoguJthgsY",Fri Apr 24 13:04:07 +0000 2020,Ciudad de México,Iztapalapa,U,-99.050461,19.342788499999997,1835486
Ese es cariño  limpiense las chinguiñas  ...  fifis,Wed Apr 01 18:59:36 +0000 2020,Puebla,Cuautlancingo,R,-98.26134149999999,19.1193045,11
"@HavockIII @elchairomen @ClaudioXGG @SNietoCastillo Pues quítate la venda de los ojos, o de pérdida quítate las chinguiñas",Sat Apr 25 23:49:16 +0000 2020,México,Ecatepec de Morelos,R,-99.09030349999999,19.626005,1043
@soyghiohernan9 Jajajajajaja sí les más zoom se ve también una chinguiña 😂,Fri Apr 17 16:44:03 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
@AnaPOrdorica @HLGatell Por favor quítese las chinguiñas señora y observe https://t.co/BmNdxIoGZa,Tue May 26 00:10:04 +0000 2020,Veracruz de Ignacio de la Llave,Alvarado,R,-95.8132295,18.8352255,0
"@marianagc Sra: nomás, para que ""se limpie las chinguiñas"". Hay gente pensante.",Tue Jun 23 02:40:28 +0000 2020,México,San Martín de las Pirámides,U,-98.83286249999999,19.6970245,14283
"Es lunes, ya lavense la carita y quítese las chinguiñas!",Mon Aug 17 13:24:24 +0000 2020,México,Tlalnepantla de Baz,U,-99.1158905,19.518656,13030
"@MrAndersonRadio ,😅ya me salieron chinguiñas y perillas. Ay mis ojos!",Mon Aug 17 18:10:41 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
@Claudiashein Para que se limpien las chinguiñas los PRIANISTAS VAQUETONES!,Thu Sep 03 23:18:53 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
Para que te limpies las chinguiñas @sergioaguayo .,Thu Oct 01 05:28:27 +0000 2020,México,Tlalnepantla de Baz,U,-99.1642825,19.543933000000003,658907
"Que pedo raza, ya limpience las chinguiñas y a darle que es martes y faltan 3 días para el fin de semana!",Tue Oct 13 12:36:14 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
"@CiroGomezL @HLGatell Sr Ciro: nadamás para que ""se limpie ud las chinguiñas; miles, sí miles de mexicanos espontán… https://t.co/z6KEOEPebM",Sat Oct 24 23:19:04 +0000 2020,México,San Martín de las Pirámides,U,-98.83286249999999,19.6970245,14283
"@marianagc Sra: nadamás para que se limpie UD las chinguiñas; miles, SÍ miles, de mexicanos salieron HOY a mostrar… https://t.co/VFy27emV1d",Sat Oct 24 23:23:28 +0000 2020,México,San Martín de las Pirámides,U,-98.83286249999999,19.6970245,14283
"@XochitlGalvez Sra: nomás para que ""se limpie UD las chinguiñas""; miles, SÍ miles, salieron a mostrar el verdadero… https://t.co/FFenD6bz1A",Sat Oct 24 23:27:40 +0000 2020,México,San Martín de las Pirámides,U,-98.83286249999999,19.6970245,14283
