Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
Esquite 🥰,Tue Apr 21 22:18:17 +0000 2020,San Luis Potosí,San Luis Potosí,R,-100.955511,22.3111195,18
"La diferencia del ""elote en vaso"" y el ""esquite"" es el cocimiento del elote; el primero solo lleva agua y sal y el… https://t.co/7PaVIzDB1X",Wed Apr 22 00:11:58 +0000 2020,Nuevo León,Linares,U,-99.538038,24.8558175,70378
Ya estaba harta de que juzgaran al esquite sin haberlo probado hdptm,Wed Apr 22 00:12:45 +0000 2020,Nuevo León,Linares,U,-99.538038,24.8558175,70378
Joder que ganas de un esquite,Wed Apr 22 04:59:22 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
@MAngelLoV Jajajajaja prepara esquites patitos 🤣,Wed Apr 22 18:10:04 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
@tetesala Esquites 🤤,Wed Apr 22 22:59:00 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
Es una maravilla que esquites arcoiris tengas servicio a domicilio 😍,Thu Apr 23 01:48:38 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"Ya que no puedo salir: esquites caseros. #PorqueGorda en Mexico City, Mexico https://t.co/5yhVNgOnJu",Thu Apr 23 03:41:14 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
#yoelegicorrer listo lo de hoy. Por cierto que los esquites quedaron como de la calle 🤪#soycorredora https://t.co/MtT2WK3nhy,Fri Apr 24 13:55:48 +0000 2020,México,Toluca,U,-99.655676,19.284321499999997,33089
Quiero un esquite virtual del zócalo,Fri Apr 24 19:52:25 +0000 2020,Guerrero,Acapulco de Juárez,R,-99.73564950000001,16.9589495,5
"COMPATRIOTAS DE CULIACÁN: 

Si ven a un vendedor de Pan, esquites, fruta, agua de horchata. Etc. Un paro de camarad… https://t.co/GWTPHYAZbd",Fri Apr 24 19:53:58 +0000 2020,Sinaloa,Culiacán,R,-107.3420565,24.6624885,0
"Mi esposo menciono el zócalo por x razón, y yo solo pensé en un delicioso esquite de atrás de la iglesia. ¡Ya acabate! cuarentena. 🤭",Fri Apr 24 19:56:34 +0000 2020,Guerrero,Acapulco de Juárez,R,-99.73564950000001,16.9589495,5
"Pinshi antojo de esquites, tacos de lengua, mole oaxaqueño y pizza de perro negro no importa cuando lean esto😭",Fri Apr 24 20:38:07 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"❗⭐COMBO SABOR⭐❗

🍡Banderilla Casera (pan de color)
🍜Esquite (grano amarillo o natural, tamaño grande 8 onzas)
🍞Pamb… https://t.co/kJ6oci6o1t",Fri Apr 24 21:49:36 +0000 2020,Veracruz de Ignacio de la Llave,Boca del Río,U,-96.0989905,19.1431005,132011
Mi novio me hizo esquites. 😍,Fri Apr 24 23:23:08 +0000 2020,Chiapas,San Cristóbal de las Casas,R,-92.534411,16.663044499999998,0
Para lo único que sirven los @Tostitos son para los tosti esquites #fact,Sat Apr 25 00:56:00 +0000 2020,Oaxaca,Oaxaca de Juárez,R,-96.7250025,17.090319,685
Amo los esquites🤤❤️,Sat Apr 25 03:08:42 +0000 2020,Veracruz de Ignacio de la Llave,Veracruz,R,-96.22939650000001,19.183953,3
Creo que mañana comere alitas de michelada y crema de esquite de monat 🤤,Sat Apr 25 18:21:23 +0000 2020,Veracruz de Ignacio de la Llave,Veracruz,R,-96.22939650000001,19.183953,3
Esquite con chapulines #IdeaMillonaria https://t.co/FHhu0mak3J,Sat Apr 25 19:13:49 +0000 2020,México,Huixquilucan,R,-99.3184285,19.3740755,142
"Hoy en: gordos y encerrados: esquites de elote azúl con cucharita de maíz, increíblemente entregan en pensil, azcap… https://t.co/X6HiDZ3Hka",Sat Apr 25 19:59:03 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
"5 antojos de encierro y 5 tags:

1. Comida de los viernes de mi mamá 
2. Shabu Shabu
3. Tacos Villamelón
4. Esquite… https://t.co/U1K3SUPjCR",Tue Mar 31 16:31:38 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
@isabellapl_ Jajaaaaaaaaa ni yo de un esquite y ahora solo me lo imagino,Tue Mar 31 19:35:38 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Esquites un my minf, is the only way to go",Wed Apr 01 01:03:24 +0000 2020,Querétaro,Querétaro,R,-100.4405945,20.7152745,9
Necesito un esquite☹️,Wed Apr 01 01:08:15 +0000 2020,Quintana Roo,Othón P. Blanco,R,-88.3857435,18.5934905,0
Solo necesito esquites 🥰,Wed Apr 01 21:34:19 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
Fernanda Esquite del malecon te envío una solicitud de amistad,Wed Apr 01 22:39:56 +0000 2020,Sinaloa,Culiacán,R,-107.3420565,24.6624885,0
Se me acaba de antojar un esquite ☹️,Thu Apr 02 02:05:00 +0000 2020,Veracruz de Ignacio de la Llave,Veracruz,R,-96.22939650000001,19.183953,3
"Saben que es lo más triste, que ya cerró mi vecina de los esquites hasta el 30 de Abril. 🥺",Thu Apr 02 05:58:46 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
@MarMoralesO Que me dices de los esquites,Thu Apr 02 12:52:04 +0000 2020,Puebla,Amozoc,R,-98.1542665,19.0322295,616
