Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
🔴 #Hermosillo ☀️ Toda una vida ofreciendo ricos cocteles de elote 🌽 en el centro de la ciudad. Elías Calles y Guerr… https://t.co/lkCz7jm8kv,Tue Oct 25 01:20:16 +0000 2022,Mercado Municipal,-110.95276,29.07836,-110.95276,29.07836,-110.95276,29.07836,-110.95276,29.07836
