Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
Extraño ir a comprar vasolotes😢,Wed Apr 08 19:47:34 +0000 2020,"Morelia, Michoacán de Ocampo",-101.508271,19.442976,-101.508271,19.862472,-101.043269,19.862472,-101.043269,19.442976
@MexicoTelefonia Vasolote en Morelia,Sun Apr 12 03:30:36 +0000 2020,"Moroleón, Guanajuato",-101.325675,20.009963,-101.325675,20.159498,-101.160182,20.159498,-101.160182,20.009963
Vasolote addict,Fri May 01 23:40:45 +0000 2020,"Morelia, Michoacán de Ocampo",-101.508271,19.442976,-101.508271,19.862472,-101.043269,19.862472,-101.043269,19.442976
Formas pendejas de quemarse y que se te caiga tu vasolote en la pierna 😭,Tue May 05 03:04:06 +0000 2020,"Morelia, Michoacán de Ocampo",-101.508271,19.442976,-101.508271,19.862472,-101.043269,19.862472,-101.043269,19.442976
"@armandocdlc @LleiminZazuetaR @Dianuts Es un vasolote, un esquite es frito, asado o hervido con epazote, el vasolot… https://t.co/8gcZoFAdp5",Fri Jun 26 01:25:28 +0000 2020,"Tarímbaro, Michoacán de Ocampo",-101.261129,19.727821,-101.261129,19.897993,-101.063102,19.897993,-101.063102,19.727821
"@blidt Y el nombre más extravagante que he escuchado para los esquites es “vasolote” en Uruapan, Michoacán. Porque… https://t.co/aNafKzkB41",Fri Jul 03 01:25:17 +0000 2020,"Jiutepec, Morelos",-99.217498,18.836722,-99.217498,18.936651,-99.119803,18.936651,-99.119803,18.836722
Y yo mientras echándome un vasolote en una banca con vista a la peña https://t.co/jB008EfjET,Mon Jul 06 23:38:06 +0000 2020,Peña de Bernal,-99.945289,20.749296,-99.945289,20.749296,-99.945289,20.749296,-99.945289,20.749296
"@cheves001 @ibubulubas Exactamente aquí en mi rancho es así, el elote en vaso le llamamos vasolote",Sun Jul 19 23:20:08 +0000 2020,"Morelia, Michoacán de Ocampo",-101.508271,19.442976,-101.508271,19.862472,-101.043269,19.862472,-101.043269,19.442976
@NinjaHodon O vasolote. 😂😂😂,Sat Jul 25 00:29:15 +0000 2020,"La Paz, México",-98.994694,19.332316,-98.994694,19.38905,-98.899983,19.38905,-98.899983,19.332316
@PoscastBeta @LaHikarii ¡ Que caro! Y a mi se me hace caro pagar unos esquites ( vasolotes) de $50 pesos nada mas p… https://t.co/4X39Y6GVOB,Tue Jul 28 08:17:58 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
