Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"Cuando salgas de la tormenta, ya no serás la misma persona que habías entrado en ella.

Haruki Murakami",Tue Apr 21 21:07:57 +0000 2020,Nuevo León,San Pedro Garza García,R,-100.366033,25.650287499999997,2
"Algunas personas van a escapar de la tormenta que eres, otras van a elegir mojarse contigo. https://t.co/iFOTqH1AoE",Tue Apr 21 21:10:47 +0000 2020,México,Naucalpan de Juárez,R,-99.310428,19.473793999999998,149
Continúan fuertes tormentas en #Tecámac con caída de #granizo ocasional. https://t.co/cZ2XPQyzao,Wed Apr 22 00:16:37 +0000 2020,México,Tecámac,R,-98.9903395,19.7051795,531
"Ay mamá , ¡que tormenta! 🌩⛈🌧",Wed Apr 22 00:51:38 +0000 2020,México,Tlalnepantla de Baz,U,-99.1158905,19.518656,13030
@EdgardBuscaglia cierto..... esta muuuy cabrón el escenario: la tormenta perfecta,Wed Apr 22 00:56:13 +0000 2020,Aguascalientes,Pabellón de Arteaga,R,-102.30383599999999,22.103858,6
Pinche tormenta marca chamuco,Wed Apr 22 01:09:29 +0000 2020,México,Ecatepec de Morelos,R,-99.0444445,19.56828,615
"Y llegó de nuevo la tormenta, pero que no falten mis bellas fotos 😊 https://t.co/VTccNCdA7s",Wed Apr 22 01:24:05 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.132771,19.432985,545884
¡ALV LA TORMENTA! ⛈,Wed Apr 22 01:28:15 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
La tormenta está como para grabarla (puro audio),Wed Apr 22 01:31:21 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"La divina madre naturaleza, viendo cómo aparte de pandemias, les manda a los infieles una devastadora tormenta ..!!… https://t.co/4vLgC35UUL",Wed Apr 22 01:31:24 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
@ChaacTlaloc @maggi_azul No pues gracias por avisar a media tormenta 😁 haa ntc gracias de vdd,Wed Apr 22 01:37:12 +0000 2020,México,Tlalnepantla de Baz,U,-99.1158905,19.518656,13030
Una pequeña tormenta,Wed Apr 22 01:38:46 +0000 2020,Ciudad de México,Iztapalapa,U,-99.050461,19.342788499999997,1835486
Trementa tormenta en la CDMX Zona Iztacalco... Los aguaceros de mayo dice la canción ☔ https://t.co/zsJuVS6Wig,Wed Apr 22 01:42:24 +0000 2020,Ciudad de México,Iztacalco,U,-99.09649599999999,19.399101,404695
Santas tormentas ⛈ Batman!,Wed Apr 22 01:57:06 +0000 2020,Ciudad de México,La Magdalena Contreras,U,-99.24800950000001,19.318042,246428
"@SkyAlertStorm #Tormenta #CDMX  desde San José Insurgentes, alcaldía Benito Juárez. https://t.co/lfGPsdSeiN",Wed Apr 22 02:00:05 +0000 2020,Ciudad de México,Benito Juárez,U,-99.184982,19.3673085,434153
#cdmx #bj #cuarentena #mexico #benitojuárez #CiudadDeMexico #tormenta #lluvia #granizo #sanpedrodelospinos… https://t.co/uVS016nOhY,Wed Apr 22 02:02:32 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"Algunas personas van a escapar de la tormenta que eres, otras van a elegir mojarse contigo.",Wed Apr 22 02:10:56 +0000 2020,Sinaloa,Culiacán,R,-107.3420565,24.6624885,0
Se pronostica una tormenta de tristeza.,Wed Apr 22 02:12:55 +0000 2020,Ciudad de México,Coyoacán,U,-99.1525965,19.3206955,614447
"La otra noche parecía avecinarse una fuerte tormenta... al final , no  llego, pero me dejó ser testigo de  lejanos… https://t.co/z2EVINeYnu",Wed Apr 22 02:17:47 +0000 2020,Ciudad de México,La Magdalena Contreras,R,-99.26452649999999,19.2755645,10
"Tormenta eléctrica,
desde mi ventana.
.
.
.
.
.

.
#YourShotPhotogapher #cdmx🇲🇽 #instagram #ResourceMag #500px… https://t.co/pWLQSUlihd",Wed Apr 22 02:22:36 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Y de pronto la tormenta...
Caerá la furia sobre nosotros..
Sálvese quien pueda!!!
#quarantine #homeoffice… https://t.co/aVRRDF4owl",Wed Apr 22 02:26:33 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
Cómo les fue de tormenta @EnTlalpan? Por acá unas fotitos. https://t.co/LfaMrMZQ07,Wed Apr 22 02:36:07 +0000 2020,Ciudad de México,Tlalpan,R,-99.208364,19.199485,86
"@lopezdoriga Insurgentes Mixcoac fuerte tormenta con granizo que duro mucho, bajo...pero ya está empezando nuevamente @InMixcoac",Wed Apr 22 02:36:48 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
#cdmx #Tormenta #TormentaEléctrica https://t.co/R9SXv5yRdj,Wed Apr 22 02:38:13 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
"Iluminación nocturna #tormenta #tlaloc #mexicocity #mexicocityofficial en Coyoacán, Distrito Federal, Mexico https://t.co/t0tve0VZNa",Wed Apr 22 02:40:34 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
!!!Sigue la tormenta perfecta!!! 21/04/2020 #QuedateEnCasa https://t.co/JFIFw6dQfv,Wed Apr 22 02:52:12 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
"@SoyTlaloc Cayó tormenton bueno en la carretera México - Toluca. La tormenta de hoy despidió a mi abuelo, y la torm… https://t.co/3ooRXK1sSB",Wed Apr 22 02:54:09 +0000 2020,México,Lerma,R,-99.47699349999999,19.3262775,945
"Están muriendo por una hiperactividad del sistema inmune, llamada tormenta de citocinas, se creé q por exposición p… https://t.co/87SfB4Ynmp",Wed Apr 22 02:59:37 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
@Apfel_Kahn Por aeropuerto ya es tormenta ⛈,Wed Apr 22 03:03:46 +0000 2020,México,Tlalnepantla de Baz,U,-99.1158905,19.518656,13030
22:20 Precipitación moderada sobre #Toluca centro con actividad eléctrica. Por la tarde se observó tormenta eléctri… https://t.co/MOtYL4sV11,Wed Apr 22 03:22:18 +0000 2020,México,Toluca,U,-99.655676,19.284321499999997,33089
"#ElOráculoDelRawk saludos profe @ivannieblas  por acá en Lomas verdes, Naucalpan también hay algo de tormenta eléct… https://t.co/ANRhpm3S5O",Wed Apr 22 03:23:35 +0000 2020,México,Naucalpan de Juárez,R,-99.310428,19.473793999999998,149
"⚠️ Lluvia ligera esta noche en Tecámac, sin embargo no se descarta la presencia de alguna tormenta más tarde.",Wed Apr 22 03:27:41 +0000 2020,México,Tecámac,R,-98.9903395,19.7051795,531
"Que ya pare la tormenta pliiiis por que mis perros están asustadas y no salen de abajo de mi cama
 😫",Wed Apr 22 03:31:05 +0000 2020,Ciudad de México,Iztacalco,U,-99.09649599999999,19.399101,404695
"Es momento de que te apliques, por que con la tormenta que viene solo los barcos más ágiles saldremos hacia adelante. Saludos capitanes.",Wed Apr 22 04:13:28 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"¿Sabían qué me dan miedo las tormentas con relámpagos y truenos?

No sé que haré hoy 🙃",Wed Apr 22 04:26:56 +0000 2020,México,Luvianos,R,-100.423395,18.946994500000002,0
"Antes de la tormenta !! en Huayamilpas, Coyoacán https://t.co/9dF9VSJlZg",Wed Apr 22 04:41:26 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
