Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"@SamSCid Déjala, después de unos días se quita la picazón",Wed Apr 22 21:02:42 +0000 2020,Coahuila de Zaragoza,Saltillo,R,-101.166961,25.0326315,97
"Estoy sintiendo picazón, comezón en la garganta, ya vali?",Thu Apr 02 03:57:28 +0000 2020,Nuevo León,Juárez,R,-100.118882,25.6083315,5
"Me di la mojada de mi vida al llegar hace un rato del hospital...
Ya comienzo a sentir picazon en mi garganta 🤦🏼‍♀️🥺",Thu Apr 02 06:30:31 +0000 2020,México,Huehuetoca,U,-99.25942699999999,19.827575000000003,3733
@tumbaburross Picazón en las nalgas! 😂😂,Sun Apr 05 23:46:31 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
@marthaalanismx @camelo_suave @ChairosY Jajaja Martha eso fie estornudo? A mi también me dan picazón estos chairos… https://t.co/LTGge3aEKh,Mon Apr 06 12:18:03 +0000 2020,Querétaro,Tequisquiapan,R,-99.955803,20.5514095,13
"Me está dando una picazón insistente y molesta en la garganta y tos también. 
No entraré en pánico. No entraré en p… https://t.co/11vERhBb8A",Mon Apr 06 15:18:34 +0000 2020,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
No se si es sicosis o que pero las pocas veces que e salido por lo necesario a la calle me da picazón en todo el cuerpo 😣,Mon Apr 06 21:14:54 +0000 2020,Tabasco,Comalcalco,R,-93.10547650000001,18.238456499999998,2811
@Chavejo11 @minoria_rapaz @SergioSarmiento @PedroFerriz Los que defienden a @lopezobrador_ tienen picazón intensa a… https://t.co/mAtxU7BGcm,Mon Apr 20 23:15:45 +0000 2020,México,Tlalnepantla de Baz,U,-99.1642825,19.543933000000003,658907
Hasta picazón me dio.,Tue Apr 21 11:50:40 +0000 2020,Tabasco,Comalcalco,R,-93.341606,18.291262,1056
"ok en que estaba, primero tenía picazón en el ojo derecho, más específico por abajo, creí que tendría gripa o peor… https://t.co/X1aW7X8bfR",Thu Apr 30 03:40:03 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"Tengo una picazón por ya hacer mi primer trekking, la neta empezaré en pequeño con los municipios colindantes de mi… https://t.co/MGXTtYL4zD",Mon May 04 06:25:01 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
Ahora que les da picazón y se quieren rascar con uno caramba,Wed May 06 04:49:39 +0000 2020,Quintana Roo,Solidaridad,R,-87.346982,20.5845305,27
"Problema No. 73838 de padecer rinitis:

Te pica la nariz el 70% del día y entre más intentas calmar la picazón, más aguda se vuelve 🥺",Fri May 08 05:25:28 +0000 2020,Puebla,Xiutetelco,U,-97.30165799999999,19.7737955,3536
@jorgedalessio Ops! Que polémica! Que picazon para muchos. Todo elnmundontienw derecho a pensar y dexir lo q le plazca. 😊,Sat May 09 00:13:43 +0000 2020,Aguascalientes,Jesús María,R,-102.42918150000001,21.9341455,0
Cuando eres dermatologo pediatra pero otro ya le curó la picazón,Tue May 12 17:47:24 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
No puedo con la picazón de mi nariz. 🤧🤧🤧,Fri May 15 14:30:57 +0000 2020,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
Por favor que esta picazón de garganta sea de alergia 😥,Sun May 17 21:20:46 +0000 2020,Sonora,Cajeme,R,-109.84179,27.713652500000002,0
@cxllmepris @NayeliJquez Lloras de la picazón,Mon May 25 12:44:24 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"Osea yo sé que antes cazabamos mamuts a mano limpia y vivíamos en cuevas pero a mí la humedad me da picazón, tambié… https://t.co/ju5JC1wuYF",Thu Jun 04 18:39:21 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"@Doncucaracho Da picazón compa, y ahorita que llueve menos 😄",Fri Jun 05 22:31:42 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
Quien dice que mi picazón no es de estrés :(,Tue Jun 09 02:25:03 +0000 2020,Campeche,Campeche,R,-90.27714,19.601414,0
"#FelizViernesAtodos... #Bonitatarde... Diviértanse con esta ""Picazón en Rosa""...
https://t.co/ttIZ592nQt… https://t.co/9magRQVHaE",Fri Jun 12 17:16:29 +0000 2020,Campeche,Campeche,R,-90.523265,19.818689,0
"Crucé por un refresco y he regresado con picazón y ardor en la nariz, ¿con qué fumiga la Sheinbaum? (No es crítica, sólo curiosidad)",Sat Jun 20 00:04:49 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
@somarz Picazón en la garganta,Sat Jun 20 01:21:37 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
Jamás hagan la mensera de rebajarse los pelos del pecho da una picazón horrible jaja,Fri Jun 26 01:48:37 +0000 2020,Tabasco,Huimanguillo,R,-93.71282000000001,17.7624055,0
No aguanto la hinchazón ni la picazon. 😭 https://t.co/wY0KpmJCij,Sat Jun 27 07:09:39 +0000 2020,Tabasco,Teapa,R,-92.943906,17.6200585,436
"Por ahora me está dando picazón en la garganta... No, no es covid, es resfriado común, pero no quiero que me descan… https://t.co/rIrzSeIbBE",Tue Jul 07 01:13:39 +0000 2020,Querétaro,San Juan del Río,U,-100.014785,20.388074500000002,177719
"Lo malo de esta pandemia es que con un estornudo, una sola picazón de garganta u otro malestar leve, el paniqueo aparece a todo lo que da.",Wed Jul 08 15:00:27 +0000 2020,Veracruz de Ignacio de la Llave,Veracruz,R,-96.22939650000001,19.183953,3
¿Es posible que piquen un zamcudo en la cabeza? Jajajaja mi casa está invadida de zancudos muero de picazón traigo… https://t.co/pcJMWWNxn8,Mon Jul 13 02:15:25 +0000 2020,San Luis Potosí,Matehuala,R,-100.6151555,23.531956,27
"@Sherymon Si la picazón es en la Espalda, no sé si te la puedas alcanzar.

Con respecto a los mocos, ¿Qué tal si te los comes?",Mon Jul 13 05:10:31 +0000 2020,Sonora,San Luis Río Colorado,R,-114.2965185,31.992337,0
"@erika_flan Si verdad? Porque no les basta con hacer ruido, te chupan y eso da mucha molestia y picazón.😁",Sat Jul 18 15:29:18 +0000 2020,Querétaro,San Juan del Río,U,-100.014785,20.388074500000002,177719
@ELJUST_ Mejor ARDIENTES Y CON PICAZÓN ... Cuando te meten el hisopo por la nariz 😂😂😂😂,Sun Jul 19 01:39:51 +0000 2020,Ciudad de México,Tlalpan,R,-99.208364,19.199485,86
"@krn_casmar No comas dulce eso los atrae, si ya te picaron con un diente de ajo frotalo, te quitara la picazón, cuídate hija.",Sun Jul 26 13:27:04 +0000 2020,México,Tecámac,R,-98.9903395,19.7051795,531
Ya después de tantos días de aguantar esta picazón de garganta aqui estoy con el médico,Sun Aug 02 15:39:07 +0000 2020,San Luis Potosí,Matehuala,R,-100.6151555,23.531956,27
Ahora q voy al rancho seguido no aguanto la picazon de mosquitos y polvillo 😣😣,Mon Aug 17 20:30:14 +0000 2020,Tamaulipas,Aldama,R,-98.062778,22.962645000000002,1
Creo que me está dando picazón de estudiar gastronomía 😍😬,Wed Aug 19 19:13:16 +0000 2020,Campeche,Campeche,R,-90.27714,19.601414,0
@skyaquaklin @FelipeCalderon @yabastaenmex Mmm les da picazón en el Rabit o hace falta una coperacha para el pica pica,Mon Aug 24 19:12:54 +0000 2020,Oaxaca,Ciudad Ixtepec,R,-95.095583,16.556316,1
@csancheznieto Hay que lavar las manos con jugo de limón para quitar el ardor y picazón 👍🏽,Sat Aug 29 21:49:58 +0000 2020,Baja California,Playas de Rosarito,R,-116.929102,32.3328765,5
"🔶Cambios tales como:
-Aumento de relieve y coloración de las venas.
-Dolor, pesadez o calambres.
-Picazón y hormigu… https://t.co/fbrVVr1f8O",Fri Sep 04 03:55:44 +0000 2020,Chihuahua,Ascensión,R,-107.44999899999999,31.2533025,1
@CartonCalderon @HLGatell Hasta acá se sintió la picazón que traes desgraciado 🤣🤣🤣🤣🤣🖕🏽🖕🏽🖕🏽🖕🏽,Fri Sep 04 14:42:26 +0000 2020,Guanajuato,Celaya,R,-100.772211,20.5226915,9
@jrisco Cuál parte es la que no entendiste? O la palabra neoliberal te da picazón? O te llegó la pedrada por los kg… https://t.co/FpMDZ4HdBo,Fri Sep 04 18:23:03 +0000 2020,Guanajuato,Celaya,R,-100.772211,20.5226915,9
Cada que veo un carro en venta me da picazón por comprar pero nouuuu jaja,Fri Sep 11 05:25:34 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
A mi se me irritan bien feito mis axilas cuando me las depilo me arden y me da mucha picazón 🥺😭,Sat Sep 12 04:13:36 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"¿Se les antoja? Cayendo la primer tortilla es picazón.

• #PuertoVallarta #CarneAsada #GuacamoleLover #Chorizo… https://t.co/AGQtdkV4Un",Sat Sep 19 22:32:38 +0000 2020,Jalisco,Guadalajara,U,-103.350412,20.676024,1385621
"Ya no aguanto el cubrebocas, me da mucha picazón.",Thu Sep 24 16:38:48 +0000 2020,Tabasco,Comalcalco,R,-93.341606,18.291262,1056
"La congestión y goteo nasal, picazón en la nariz; los ojos llorosos, tos y el #asma con sus dificultades para respi… https://t.co/AAbPxy89cx",Thu Oct 01 00:34:22 +0000 2020,Ciudad de México,Coyoacán,U,-99.1525965,19.3206955,614447
"Alv, el sábado va a nacer? un dios o qué pedo? Que todos andan con picazón de qlo, wey, ni en 24 y 31 de diciembre… https://t.co/n7ub1n9GU1",Thu Oct 29 07:05:20 +0000 2020,Tabasco,Tenosique,R,-91.3043365,17.459851,360
"¿No les paga que luego tienen picazón, se rascan y se dan cuenta que el picor proviene de adentro del cuerpo?",Mon Nov 02 03:13:40 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
Estoy en ese punto de mi ansiedad donde siento picazón en todos pinches lados 🥺😩 Help.,Sat Nov 14 07:34:23 +0000 2020,Puebla,San Andrés Cholula,R,-98.308599,19.022994,246
@reformanacional @lopezobrador_ Gracias @EnriqueAlfaroR por la picazón causada a este webon! Sólo así el apestoso L… https://t.co/S4JyRHCAxB,Sat Nov 14 19:55:33 +0000 2020,Morelos,Cuernavaca,R,-99.260819,18.933812,78
Que tanta era pues la picazón que esto y el otro mmm 🙄,Wed Nov 18 00:06:32 +0000 2020,Tabasco,Comalcalco,R,-93.10547650000001,18.238456499999998,2811
Picazón en mi pinche paladar ¿ que pedo?😖,Wed Nov 25 01:42:01 +0000 2020,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
"@alechuuz Ayudan a aliviar la picazón y los estornudos. Entre ellos están la cetirizina (Zyrtec), fexofenadina (All… https://t.co/snBGGybaUq",Tue Dec 08 16:54:25 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
Me entra la picazón de estudiar la carrera de derecho.,Sun Dec 20 18:21:30 +0000 2020,Tabasco,Macuspana,R,-92.422415,17.8554375,133
"@ultramongoose21 Rascarse tal vez, especialmente moretones o picazón provocada por mosquitos por ejemplo, pero lo d… https://t.co/9N6UW4DNWW",Wed Dec 23 00:06:26 +0000 2020,Campeche,Carmen,R,-91.6332875,18.4528265,2
"Tal vez solo la navidad en pandemia porque neta tengo la picazón de salir (o sólo no estar en mi casa) y digo ""wey… https://t.co/DQ0tp7VjIc",Wed Dec 23 18:33:00 +0000 2020,Campeche,Campeche,R,-90.27714,19.601414,0
"ya estoy mejor, solo me quedo la picazón en la garganta 🥺",Fri Dec 25 17:53:49 +0000 2020,Tabasco,Nacajuca,R,-92.9164995,18.0219595,432
Traigo una picazón de mano.,Fri Jan 01 00:13:51 +0000 2021,Tabasco,Comalcalco,R,-93.341606,18.291262,1056
Tengo que cerrar el tuiter unos días esta picazón de ojos ya  la soporto Huntol gotas tendré que hacer caso dejar e… https://t.co/Uo7xkNJ3Q5,Tue Jan 05 02:51:41 +0000 2021,Morelos,Jiutepec,U,-99.1686505,18.886686500000003,174629
"Nada podía ir peor, hasta que empiezo a tomar en serio la picazón de brazo de hace unos días. 😭",Tue Jan 05 05:16:02 +0000 2021,Tabasco,Teapa,R,-92.943906,17.6200585,436
No recordaba lo insorportable que es la picazón del psychotic...,Wed Jan 06 15:31:44 +0000 2021,San Luis Potosí,San Luis Potosí,R,-100.955511,22.3111195,18
"Yo: ay! Siento picazón en la garganta 
Automáticamente mi cerebro: https://t.co/TloyhXiZKN",Thu Jan 14 16:34:38 +0000 2021,Coahuila de Zaragoza,Saltillo,R,-101.166961,25.0326315,97
"👩🏼‍⚕️... ➡️Enrojecimiento o picazón.
➡️Cambio en olor, color o cantidad de tu flujo vaginal
➡️Sangrado entre period… https://t.co/C1agLFPg54",Mon Feb 08 04:44:30 +0000 2021,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
"Solo a mi se me ocurre comer un cachito de mazapán con chocolate, ahora ya no puedo con la picazón en los labios y garganta",Wed Feb 10 00:11:03 +0000 2021,Ciudad de México,La Magdalena Contreras,U,-99.24800950000001,19.318042,246428
😥 Había olvidado lo que era la picazón de un tatuaje alm,Tue Feb 23 07:17:32 +0000 2021,Nuevo León,Apodaca,R,-100.1687175,25.778679,1879
Ya se que estoy mal buscando información de mi picazón en internet pero es que ya no aguanto.,Wed Feb 24 06:01:24 +0000 2021,Tabasco,Comalcalco,R,-93.341606,18.291262,1056
@captain_neto @gatoanonimo25 Y como haces para sobrevivir a la picazón después?,Wed Mar 03 03:20:30 +0000 2021,Baja California,Mexicali,R,-115.22918000000001,31.789669500000002,19
"Acabo de comer pulpo al ajillo y ya comenzó la picazón.
Ya tomé Loratadina y le estoy metiendo Dobel Diamante frío, ojalá y pase pronto.",Sat Mar 20 23:46:11 +0000 2021,Guerrero,Acapulco de Juárez,R,-99.73564950000001,16.9589495,5
Amanecí con una picazón en la piel 🥺,Wed Mar 31 14:15:15 +0000 2021,Puebla,Amozoc,R,-98.1542665,19.0322295,616
Que horrible y desesperante es la picazón de panza durante el embarazo. 🥲😣😣😣,Sat Apr 03 04:33:51 +0000 2021,Quintana Roo,Solidaridad,R,-87.346982,20.5845305,27
