Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
@amarilloalarcon @FiscaliaCDMX @davosv2004 @qeqa34 @jaj_formula Hahahaha JajajaJajajaja está poseído ese escusado!!! JajajaJajajaja que ASCO,Wed Apr 22 05:59:20 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
El del excusado es el único que aplica la #SanaDistancia #RCATimes @MikeVrabel @Titans #NFLDraft2020,Fri Apr 24 03:59:42 +0000 2020,Sonora,Nogales,R,-111.001401,31.192592,2
@yeidckol Lo que queremos es cambiar a usted y todos sus mojones #TeamCacas  al escusado junto con… https://t.co/af1zOm9kdc,Sat Apr 25 03:41:48 +0000 2020,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
"""Uno puede llorar hasta con la palabra""excusado"" si tiene ganas de llorar.""",Fri Apr 03 04:19:11 +0000 2020,Ciudad de México,Coyoacán,U,-99.15234000000001,19.328383000000002,614447
@emedranos Un excusado !,Fri Apr 03 22:38:14 +0000 2020,México,Nezahualcóyotl,R,-99.01701650000001,19.432722,85
ustedes no la saben pero una vez me la pase en mi cumpleaños vomitando pastillas en el excusado llorando,Fri Apr 03 23:29:03 +0000 2020,Veracruz de Ignacio de la Llave,Veracruz,R,-96.22939650000001,19.183953,3
"@anibal_guer @muhc62 @Rcabrerasiles @Oscar_Chavira @Donvix Un cobarde pejelover más, excusado en el anonimato",Sun Apr 05 04:40:38 +0000 2020,Ciudad de México,Azcapotzalco,U,-99.18212600000001,19.4857835,432205
"Este cabron merece el premio nobel de la paz, imagínate un modelo así en el escusado de su casa 💩😷🤕😆💩😷🤕😆",Sun Apr 05 13:51:31 +0000 2020,Guerrero,Acapulco de Juárez,R,-99.73564950000001,16.9589495,5
No son floreros...son excusados!,Mon Apr 27 19:03:42 +0000 2020,México,Cuautitlán Izcalli,R,-99.233657,19.6562895,6730
@qaiidy Ni modo amiga a mi también ya me tocó hacerlo el escusado a lavarlo.,Wed Apr 08 16:45:08 +0000 2020,Tamaulipas,Ocampo,U,-99.329295,22.8468515,5456
El departamento de quejas de Telmex tomó la labor de los ahora inactivos escusados del Sirloin Stockade,Thu Apr 09 16:44:28 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
"A partir de hoy, mi gimnasio será el excusado 🙃",Thu Apr 09 17:52:54 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
@gtdca98 @danimartley @Paquito15793396 @la_grenitas El del escusado,Sun Apr 12 22:29:25 +0000 2020,Tamaulipas,Mainero,R,-99.563549,24.586209,5
En mi intercambio alguien despego el escusado de mi depa,Mon Apr 13 03:08:58 +0000 2020,Baja California,San Quintín,R,-115.5798785,30.156488499999995,4
"Lo siento escusado, yo se que estos días han sido pesados para ti.",Mon Apr 13 07:57:08 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
"@_VicenteSerrano Éste Peluche-Payaso, tiene Conectado el HOCICO con el
Excusado, ¡¡Habla nada más para
Cagarla!! https://t.co/Oq2EpQkFZ3",Mon Apr 13 19:36:48 +0000 2020,Sinaloa,Ahome,R,-109.1037265,25.921946500000004,308
De escribir desde el excusado y errores de dedo ; urge poder editar tuits,Tue Apr 14 01:01:08 +0000 2020,San Luis Potosí,San Luis Potosí,R,-100.955511,22.3111195,18
