Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
#pkspic #onlylove #friends #morusa #picoftheday #quarantine #🐾🐾 en Naucalpan https://t.co/abhu2DtM3i,Thu Apr 16 01:31:51 +0000 2020,México,Naucalpan de Juárez,R,-99.310428,19.473793999999998,149
Morusa,Wed May 06 06:01:07 +0000 2020,Guanajuato,León,R,-101.601401,21.09806,3
#pkaspic #luneta #morusa #quarantine #showerday #haircutday #schnauzer #🐾🐾🐾🐾 en Naucalpan https://t.co/HEM5yN2ji8,Thu May 28 22:18:47 +0000 2020,México,Naucalpan de Juárez,R,-99.310428,19.473793999999998,149
@Dairetto Jajaja para que el 60% del pan termine en tu boca y el resto haciendo un desastre de morusas en el cuarto… https://t.co/ZMaBIpaOGr,Sat Jun 13 21:32:39 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
Finalmente mi patio se llenó de pájaros que vienen a comer morusas de croquetas y gusanos de la tierra xD,Mon Oct 05 17:42:41 +0000 2020,Jalisco,San Pedro Tlaquepaque,R,-103.34832399999999,20.592133,0
"@CandyFG Ciudadano del mundo: Migajas!
Morusas lo había escuchado, pero boronas? No serán moronas? 🤔
En todo caso, migajas.",Thu Dec 10 13:47:16 +0000 2020,Morelos,Cuernavaca,R,-99.260819,18.933812,78
"Vaya manera de cerrar la #ConferenciaPresidente
El dinosaurio Diego Fernández de Cevallos, quedó reducido a morusas..",Fri Mar 05 14:53:32 +0000 2021,Quintana Roo,Puerto Morelos,R,-87.0316645,21.048719,0
"Amigas, amigos
Este fin de semana se trabaja en las Morusas, andamos en un bazar bien chido en pleno centro. ¡Venga… https://t.co/ptDsajdn4l",Sat Jun 12 20:08:35 +0000 2021,Puebla,Amozoc,R,-98.1542665,19.0322295,616
Acabo de truequear una libreta de Morusas por un tatuaje 💜🔥✨,Sun Jun 13 22:32:00 +0000 2021,Puebla,Amozoc,R,-98.1542665,19.0322295,616
De hecho es la única razón por la cual el taller de Morusas está en su casa. 😛,Fri Jul 23 18:54:00 +0000 2021,Puebla,Amozoc,R,-98.1542665,19.0322295,616
💜🔥✨ Para el día de hoy solo diré que las mujeres de mi vida me han traído harta suerte y buena vibra. Estas Morusas están volando ✨✨✨,Sat Aug 14 22:22:35 +0000 2021,Puebla,Amozoc,R,-98.1542665,19.0322295,616
"Entre tweet y tweet ya terminé de coser Morusas 😎🔥💫 detrás de esta foto está la canción de ""Mi mamá me lo teje todo… https://t.co/aIJsbVBsWH",Thu Aug 19 06:33:37 +0000 2021,Puebla,Amozoc,R,-98.1542665,19.0322295,616
"Ayer el Dani y yo hablamos de las agendas 2022 para Morusas, hoy mi instagram está lleno de publicidad de agendas y… https://t.co/IdxUkblJIi",Sun Sep 19 14:59:27 +0000 2021,Puebla,Amozoc,R,-98.1542665,19.0322295,616
@fernygomezc  morusas de amor.,Thu Oct 28 16:03:48 +0000 2021,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
Las morusas del pinchi birote.,Thu Oct 28 16:58:28 +0000 2021,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
Aquí atrapando las #morusas de tantísima #informaciónquecura en @SMEOMX https://t.co/qN87KtfpFp,Thu Oct 28 21:42:12 +0000 2021,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
"Migajas, morusas, boronas, moronas, migas... :)",Fri Oct 29 02:07:49 +0000 2021,Ciudad de México,Benito Juárez,U,-99.1614805,19.380613,434153
@rosym_ss Migajas y Morusas. 😃,Mon Nov 01 02:51:30 +0000 2021,Nuevo León,Apodaca,R,-100.27047400000001,25.736714999999997,0
"#EXTRAVIADA en parque de las aves, Tesistán a principios de Diciembre.
Morusa
es una perrita chiquita (ratonera cri… https://t.co/IocBrcsvxq",Thu Dec 09 15:04:52 +0000 2021,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
Yo solo deseo estar en mi cama y abrazar a mi Morusa 🐕,Sun Dec 12 04:53:12 +0000 2021,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
@pizzahut ¿cómo le hacen para sanitizar la mesa sin necesidad de limpiar las morusas? https://t.co/B90Jnr1r07,Sun Dec 12 20:14:53 +0000 2021,Jalisco,Zapopan,R,-103.41999,20.686701,0
"#EXTRAVIADA 
Morusa
perrita chiquita (ratonera criollo) se extravio en parque de las aves, Tesistán a principios de… https://t.co/QfVWK1qUJA",Sat Dec 18 15:39:57 +0000 2021,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
"@alfredo_cardiel @AtlasFC @calientesports ¿Ya llegas a las 10 y te vas a las 12?, ¿y dejas morusas en tu teclado?",Thu Jan 06 04:58:32 +0000 2022,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
"Acostarte a dormir y que tu cama esté llena de morusas y chocolate... 😵‍💫😵‍💫😵‍💫
.
.
Amados sobrinos..",Sun Jun 12 07:56:19 +0000 2022,Yucatán,Mérida,R,-89.62361100000001,20.941035,0
@HistGatunas Morusa juguetona https://t.co/WNDHtVjqmr,Tue Jul 05 03:25:01 +0000 2022,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
"@LICMILLAN @_ryo_hermoso Hay morusa, si usted viviera hoy en Colima, tendría diariamente pruebas de eso.",Sun Jul 31 15:31:25 +0000 2022,Colima,Comala,R,-103.83782000000001,19.326965,3
"@LICMILLAN @rosym_ss @ReginaOrozco Morusa, con el debido respeto, usted dejó de respetar a la señorita al momento d… https://t.co/fVzRvypiJw",Wed Sep 07 08:11:55 +0000 2022,Coahuila de Zaragoza,Saltillo,R,-101.166961,25.0326315,97
"Morusa me rasguñó la cara.

Se regala cocker spaniel de 8 mes…

¡Ah, que se crean!",Wed Sep 07 18:42:44 +0000 2022,Guanajuato,León,R,-101.601401,21.09806,3
"Lo bueno de que mis papás lleguen de Lagos son los taquitos de morusas que traen para comer.
Lo malo es que siempre… https://t.co/3GRR0HI8iZ",Wed Oct 05 00:28:17 +0000 2022,Zacatecas,Zacatecas,R,-102.6943495,22.7306065,-
La Morusa (no se crean). https://t.co/7dWbaAs6HR,Thu Oct 06 21:08:05 +0000 2022,Guanajuato,León,R,-101.601401,21.09806,3
@NoJodasLucas O.o moronas jaja alguien combinó morusas con boronas o algo,Sun Oct 16 18:10:09 +0000 2022,Ciudad de México,Miguel Hidalgo,U,-99.2115105,19.4299345,414470
"Pura zona VIP al pueblo las morusas,  como no invirtieron para unas gradas total, colapsaron la Ciudad",Wed Oct 26 13:25:02 +0000 2022,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
"@hsac16 Morusas, aunque me ha tocado más ver más gamborimbos que morusas 🤣🤣🤣",Mon Oct 31 20:50:39 +0000 2022,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
"Ni morusas, ni boronas más bien moronas",Mon Oct 31 23:48:53 +0000 2022,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
@hsac16 Morusas.,Wed Nov 02 13:48:01 +0000 2022,Guanajuato,León,R,-101.601401,21.09806,3
El 8 de enero Morusa cumple su primer añito y le voy a traer tronqueros.,Sun Dec 18 06:31:42 +0000 2022,Guanajuato,León,R,-101.601401,21.09806,3
Casi 10 años viviendo en GDL y me seguiré rehusando a usar “morusas”.,Wed Dec 21 04:45:34 +0000 2022,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
