Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"« Murió como había vivido, sobre pieles de carnero, un aparejo por cabecera y dos frazadas de indio. Ni se desvisti… https://t.co/JiLtM9Jj1h",Wed Apr 22 02:27:13 +0000 2020,Guanajuato,Guanajuato,R,-101.250134,21.0254965,0
"Frazada Baphomet
1.40 x 1.90 mts
#baphomet #medieval #epocamedieval #deidad #frazadas #cobijas… https://t.co/8emazbX2Fn",Thu Apr 23 03:44:45 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Personalizada
Música
1.40 x 1.90 mts.
#music #musica #frazadas #cobijas #frazadaspersonalizadas… https://t.co/d2sYNcK4AB",Fri Apr 24 20:50:55 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"@esquinabaja @DonBaln4 No es amiga de Carla, es amiga mía, con ella íbamos a lavar nuestras frazadas de tigre a la acequia. 🤣🤣",Wed Apr 01 20:17:05 +0000 2020,México,Naucalpan de Juárez,R,-99.310428,19.473793999999998,149
"TODO LISTO 
Hasta con mi frazada de perritos para ver la@cuarta temporada de La Casa de Papel 
#LCDP4 https://t.co/nRDj8pEJga",Fri Apr 03 07:16:29 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Listos ya, con frazada y todo 😂👏
#PonteOn #UnidosDesdeElSillon #MusicaEntreBrothers 
@_CarlosRivera @club_carigue… https://t.co/nKBMGCuQCi",Fri Apr 03 20:17:19 +0000 2020,Querétaro,Querétaro,R,-100.4405945,20.7152745,9
"Frazada y Almohadas Michael Jackson
""The King of Pop""
#michaeljackson #jackson #michaeljacksonfans… https://t.co/9CX8DCU0Wi",Mon Apr 27 12:00:08 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Freddie Mercury
1.40 x 1.90 mts.
#queen #queenband #queenfans #queenfansmexico #freddymercury… https://t.co/513UuYAr3c",Sat Apr 11 23:25:01 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
Apoco soy el único que no puede dormir sino es abrazos una almohada o una frazada?😴🥴,Wed Apr 15 04:19:46 +0000 2020,San Luis Potosí,Matehuala,R,-100.6151555,23.531956,27
"Diseños kmy campos.
Manejo diseños personalizados.
Cuento con:
-frazadas en forma de cola de sirena
-muñecos sublim… https://t.co/f68958PZpV",Sun Apr 19 01:21:51 +0000 2020,Veracruz de Ignacio de la Llave,Boca del Río,U,-96.0989905,19.1431005,132011
"Frazada Logo Queen
Personalizada 
1.40 x 1.90 mts.
#queen #queenband #queenfans #queenfansmexico #freddiemercury… https://t.co/Qx6zXrbJU5",Sun Apr 19 02:48:32 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Iron Maiden
Revelations
1.40 x 1.90 mts.
#ironmaidenmexico #ironmaiden #ironmaidenfans… https://t.co/if77sdu1Kr",Mon Apr 20 04:51:23 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada y cojines Eddies
Iron Maiden
#ironmaiden #ironmaidenfans #ironmaidenmexico #ironmaidenfansmexico… https://t.co/bCgXx4l81R",Tue Apr 21 03:52:42 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Stranger Things
1.40 x 1.90 mts.
#strangerthings #strangerthingsSerie #strangerthingsfans #ST… https://t.co/M45vaDeOy0",Sun May 03 02:32:17 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Star Wars
Personalizada
1.40 x 1.90 mts
#starwars #starwarsmovies #starwarsmoviesfans #starwarsfans… https://t.co/2WaUHlDRZs",Mon May 04 21:01:45 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada personalizada
Bring me the Horizon
1.40 x 1.90 mts.
#bringmethehorizon #frazadas #cobijas… https://t.co/dtum7yXWvv",Wed May 06 18:32:39 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Matt Bellamy
Muse
1.40 x 1.90 mts.
#MattBellamy #MattBellamyFans #MattBellamyfansmexico #MattBellamyMuse… https://t.co/pGCUaTNN1s",Mon May 11 03:01:31 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
Se robaron mi frazada. Pinches culitos.,Fri May 15 11:34:42 +0000 2020,Hidalgo,Mineral de la Reforma,U,-98.77580800000001,20.1056375,5108
"Frazada y cojines Muse
#MattBellamy #MattBellamyFans #MattBellamyfansmexico #MattBellamyMuse #muse #musefans… https://t.co/2PmqRwSvBo",Fri May 15 17:31:52 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Super Junior
1.40 x 1.90 mts
#superjunior #superjuniorfans #superjuniormexico #elf #elfmexico #kpop… https://t.co/xMfUAvZCOe",Wed May 20 04:41:10 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Ahegao 1.90x1.40 m
#kawaiigirl #kawaii #ahegao #anime #egirl #weareahegao #ahegaogirl #ahegaoface… https://t.co/RXZQHRqhLZ",Mon May 25 02:06:07 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
Con olor a café y una frazada 🤗 https://t.co/FkuEb8R9Pm,Mon May 25 11:49:31 +0000 2020,Jalisco,Arandas,R,-102.26978550000001,20.749763,7
@frasesfunestas Alfombra roja para la mujer de la frazada en la cara!,Fri Jun 05 14:04:51 +0000 2020,Querétaro,Querétaro,R,-100.4405945,20.7152745,9
"@Edyamrdz Chamarra, sudadera, short y frazada. https://t.co/bIRA2G2GcC",Tue Jun 09 17:15:41 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada de Mickey Mouse 🐭

#VossyPeluches🧸 #SoloLoMejor🏆 #ConfeccionadosConAmor🧵 en Vossy https://t.co/cgk0Klxf3m",Thu Jun 11 01:26:04 +0000 2020,México,Toluca,U,-99.655676,19.284321499999997,33089
"O F E R T A!!!!
Frazada Dark Magician Yugioh
De $600 a sólo $400

#yugioh #yugiohfans #yugiohgame #games… https://t.co/yZgovrjzEw",Sun Jun 14 06:03:52 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada 1989
Taylor Swift
1.40 x 1.90 mts
#taylorswift #taylorswiftfans #taylorswiftfansmexico #taylorswiftmexico… https://t.co/kqkwitrMUA",Wed Jun 17 20:30:16 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada The Trooper
Iron Maiden
1.40 x 1.90 mts
#ironmaiden #ironmaidenfans #ironmaidenmexico #ironmaidenfansmexico… https://t.co/EYRKpKqkb9",Mon Jun 22 03:42:57 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada The Simpsons
1.40 x 1.90 mts
#thesimpsons #simpsons #thesimpsonsfans #simpsonsfansmexico #simpsonsmexico… https://t.co/zyXfLdzH1i",Mon Jun 22 22:58:10 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
@TAYHANA_EF Frazada humana.,Mon Jun 22 23:03:13 +0000 2020,Nuevo León,Monterrey,U,-100.29359149999999,25.6417185,1142952
"Frazada Mercurio &amp; Magneto
1.40 x 1.90 mts
#mercurioymagneto #mercurio #magneto #mercuriofans #magnetofans… https://t.co/Z5czaEvI1C",Sat Jun 27 00:33:36 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Muse
1.40 x 1.90 mts
#muse #museband #MattBellamy #MattBellamyFans #MattBellamyfansmexico #MattBellamyMuse… https://t.co/iZqV6dV1Mc",Mon Jun 29 02:46:58 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Bruce Lee
1.40 x 1.90 mts.
$$$$ en Mexico City, Mexico https://t.co/kSmwGF2pdu",Wed Jul 01 23:43:29 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Cojín y frazada
Logo Iron Maiden en Mexico City, Mexico https://t.co/cj5HCde6Nv",Sun Jul 05 19:31:31 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Frazada Led Zeppelin
1.40 x 1.90 mts
#ledzeppelin #ledzeppelinband #ledzeppelinfans #jimmypage #hardrock… https://t.co/1Jo5OEic63",Mon Jul 06 02:40:44 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"Me compré unas sábanas, un cojín y una frazada de esas afelpaditas. Me encerraré a comer, escuchar la lluvia y ver… https://t.co/uvfnxwulLG",Tue Jul 07 16:42:11 +0000 2020,Jalisco,Mascota,R,-105.14858050000001,20.697052499999998,0
"Frazada Fear of the Dark
Iron Maiden
1. 40 x 1.90 mts
#ironmaiden #ironmaidenfans #ironmaidenmexico… https://t.co/4zNgsQe30m",Tue Jul 07 19:26:21 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
@brenpina1148 Creo que no tengo cobijas tejidas jajaja todas son como edredones o frazadas.,Wed Jul 08 16:02:45 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
@YODEBUENAS Ay unos tutoriales buenísimos para que recicles tus colchas o frazadas y hasta Mika puede elegir la que… https://t.co/bUg1qWsOeG,Thu Jul 30 15:21:57 +0000 2020,Morelos,Yecapixtla,R,-98.9534575,18.827419,99
Tenía tanto que no escuchaba a @gepegepegepe ...su disco Hungría me viene como una frazada para estos días húmedos y fríos.... 💙,Mon Aug 03 04:56:40 +0000 2020,Ciudad de México,Iztacalco,U,-99.09649599999999,19.399101,404695
Un té y la frazada para este frío 🥶 https://t.co/R1k0jmo1ph,Sun Aug 09 23:50:00 +0000 2020,Morelos,Cuernavaca,R,-99.260819,18.933812,78
@Jesus_Churrito @WideNSazzy Mi amá ya tejió más frazadas (y más grandes) para que ya no pasen frío en la Jo-Terraza… https://t.co/ytzEdX7XN9,Mon Aug 24 01:19:40 +0000 2020,Aguascalientes,Aguascalientes,R,-102.327207,21.849459000000003,0
"@LadyGemiidos Todos hablando de sus labios y pechos pero nadie le pregunta si eso de ""a cuadros"" es una frazada o u… https://t.co/gWxsQgc6t4",Tue Aug 25 02:35:16 +0000 2020,Campeche,Campeche,R,-90.27714,19.601414,0
"@Azafran_ConMiel Desayuna, el clima está para quedarse envuelta con una frazada suavecita.",Thu Aug 27 13:03:42 +0000 2020,Puebla,Cuautlancingo,R,-98.33407249999999,19.0742235,1282
"#Podcast 🎧

¿Están listxs?

Agarren su taza de café y una frazada para que escuchen... 

Se vale abrazar.",Thu Sep 03 01:58:25 +0000 2020,México,Huixquilucan,R,-99.3184285,19.3740755,142
